Date,Province,Gender,Age group,Employment rate,Population,Unemployment rate
2022-05,Saskatchewan,Total - Gender,55 years and over,39.2,330.6,3.1
2022-05,Saskatchewan,Women+,15 to 24 years,62.5,63.4,5.7
2022-05,Saskatchewan,Women+,15 to 64 years,74.7,345.5,3.3
2022-05,Saskatchewan,Women+,15 years and over,60.8,445.2,3.5
2022-05,Saskatchewan,Women+,25 to 54 years,82.6,211.4,3.3
2022-05,Saskatchewan,Women+,25 years and over,60.5,381.8,3.1
2022-05,Saskatchewan,Women+,55 years and over,33.0,170.4,2.4
2022-06,Alberta,Men+,15 to 24 years,57.8,271.0,13.5
2022-06,Alberta,Men+,15 to 64 years,80.2,1491.1,5.6
2022-06,Alberta,Men+,15 years and over,69.6,1795.1,5.5
2022-06,Alberta,Men+,25 to 54 years,89.6,949.3,4.0
2022-06,Alberta,Men+,25 years and over,71.7,1524.1,4.3
2022-06,Alberta,Men+,55 years and over,42.1,574.8,5.3
2022-06,Alberta,Total - Gender,15 to 24 years,59.1,527.6,11.3
2022-06,Alberta,Total - Gender,15 to 64 years,77.1,2949.4,5.2
2022-06,Alberta,Total - Gender,15 years and over,66.1,3586.1,5.2
2022-06,Alberta,Total - Gender,25 to 54 years,85.6,1880.6,4.1
2022-06,Alberta,Total - Gender,25 years and over,67.3,3058.5,4.1
2022-06,Alberta,Total - Gender,55 years and over,38.0,1177.8,4.5
2022-06,Alberta,Women+,15 to 24 years,60.5,256.7,8.9
2022-06,Alberta,Women+,15 to 64 years,73.9,1458.3,4.7
2022-06,Alberta,Women+,15 years and over,62.5,1791.1,4.7
2022-06,Alberta,Women+,25 to 54 years,81.5,931.4,4.1
2022-06,Alberta,Women+,25 years and over,62.9,1534.4,4.0
2022-06,Alberta,Women+,55 years and over,34.1,603.0,3.5
2022-06,British Columbia,Men+,15 to 24 years,57.7,302.7,9.2
2022-06,British Columbia,Men+,15 to 64 years,78.9,1716.5,4.6
2022-06,British Columbia,Men+,15 years and over,66.0,2184.2,4.4
2022-06,British Columbia,Men+,25 to 54 years,88.6,1074.7,3.6
2022-06,British Columbia,Men+,25 years and over,67.3,1881.5,3.7
2022-06,British Columbia,Men+,55 years and over,38.9,806.8,3.9
2022-06,British Columbia,Total - Gender,15 to 24 years,60.9,594.6,8.3
2022-06,British Columbia,Total - Gender,15 to 64 years,76.0,3448.1,4.7
2022-06,British Columbia,Total - Gender,15 years and over,62.4,4442.3,4.6
2022-06,British Columbia,Total - Gender,25 to 54 years,84.5,2156.7,4.0
2022-06,British Columbia,Total - Gender,25 years and over,62.6,3847.7,4.0
2022-06,British Columbia,Total - Gender,55 years and over,34.7,1691.0,4.2
2022-06,British Columbia,Women+,15 to 24 years,64.2,291.9,7.5
2022-06,British Columbia,Women+,15 to 64 years,73.2,1731.5,4.8
2022-06,British Columbia,Women+,15 years and over,58.9,2258.1,4.9
2022-06,British Columbia,Women+,25 to 54 years,80.4,1082.0,4.4
2022-06,British Columbia,Women+,25 years and over,58.1,1966.2,4.4
2022-06,British Columbia,Women+,55 years and over,30.8,884.3,4.6
2022-06,Manitoba,Men+,15 to 24 years,63.5,91.5,9.8
2022-06,Manitoba,Men+,15 to 64 years,79.4,437.1,4.4
2022-06,Manitoba,Men+,15 years and over,67.5,540.5,4.3
2022-06,Manitoba,Men+,25 to 54 years,88.6,263.8,3.5
2022-06,Manitoba,Men+,25 years and over,68.4,448.9,3.2
2022-06,Manitoba,Men+,55 years and over,39.6,185.2,2.5
2022-06,Manitoba,Total - Gender,15 to 24 years,65.6,173.3,7.6
2022-06,Manitoba,Total - Gender,15 to 64 years,76.9,855.8,4.1
2022-06,Manitoba,Total - Gender,15 years and over,63.7,1078.7,4.0
2022-06,Manitoba,Total - Gender,25 to 54 years,85.6,517.6,3.1
2022-06,Manitoba,Total - Gender,25 years and over,63.3,905.4,3.3
2022-06,Manitoba,Total - Gender,55 years and over,33.7,387.8,4.0
2022-06,Manitoba,Women+,15 to 24 years,68.0,81.8,5.3
2022-06,Manitoba,Women+,15 to 64 years,74.2,418.7,3.7
2022-06,Manitoba,Women+,15 years and over,59.8,538.3,3.6
2022-06,Manitoba,Women+,25 to 54 years,82.4,253.8,2.6
2022-06,Manitoba,Women+,25 years and over,58.4,456.5,3.3
2022-06,Manitoba,Women+,55 years and over,28.3,202.7,5.8
2022-06,New Brunswick,Men+,15 to 24 years,57.8,42.4,7.9
2022-06,New Brunswick,Men+,15 to 64 years,74.2,243.1,6.1
2022-06,New Brunswick,Men+,15 years and over,58.6,326.4,6.7
2022-06,New Brunswick,Men+,25 to 54 years,83.4,140.5,6.2
2022-06,New Brunswick,Men+,25 years and over,58.7,284.0,6.6
2022-06,New Brunswick,Men+,55 years and over,34.6,143.5,7.6
2022-06,New Brunswick,Total - Gender,15 to 24 years,60.9,83.1,8.3
2022-06,New Brunswick,Total - Gender,15 to 64 years,73.2,491.2,6.0
2022-06,New Brunswick,Total - Gender,15 years and over,56.3,668.2,6.4
2022-06,New Brunswick,Total - Gender,25 to 54 years,82.8,285.5,5.7
2022-06,New Brunswick,Total - Gender,25 years and over,55.7,585.1,6.2
2022-06,New Brunswick,Total - Gender,55 years and over,29.8,299.6,7.4
2022-06,New Brunswick,Women+,15 to 24 years,64.1,40.7,8.7
2022-06,New Brunswick,Women+,15 to 64 years,72.3,248.1,5.8
2022-06,New Brunswick,Women+,15 years and over,54.2,341.8,6.2
2022-06,New Brunswick,Women+,25 to 54 years,82.2,145.0,5.2
2022-06,New Brunswick,Women+,25 years and over,52.9,301.0,5.7
2022-06,New Brunswick,Women+,55 years and over,25.6,156.1,7.0
2022-06,Newfoundland and Labrador,Men+,15 to 24 years,52.5,28.4,18.1
2022-06,Newfoundland and Labrador,Men+,15 to 64 years,69.1,164.5,12.5
2022-06,Newfoundland and Labrador,Men+,15 years and over,54.0,222.7,12.4
2022-06,Newfoundland and Labrador,Men+,25 to 54 years,81.1,94.0,8.9
2022-06,Newfoundland and Labrador,Men+,25 years and over,54.2,194.3,11.6
2022-06,Newfoundland and Labrador,Men+,55 years and over,29.1,100.3,18.0
2022-06,Newfoundland and Labrador,Total - Gender,15 to 24 years,54.8,54.4,14.6
2022-06,Newfoundland and Labrador,Total - Gender,15 to 64 years,67.6,330.1,10.4
2022-06,Newfoundland and Labrador,Total - Gender,15 years and over,51.8,453.1,10.4
2022-06,Newfoundland and Labrador,Total - Gender,25 to 54 years,78.9,189.9,8.1
2022-06,Newfoundland and Labrador,Total - Gender,25 years and over,51.4,398.7,9.8
2022-06,Newfoundland and Labrador,Total - Gender,55 years and over,26.4,208.8,13.9
2022-06,Newfoundland and Labrador,Women+,15 to 24 years,57.1,26.1,10.8
2022-06,Newfoundland and Labrador,Women+,15 to 64 years,66.2,165.5,8.0
2022-06,Newfoundland and Labrador,Women+,15 years and over,49.8,230.4,8.1
2022-06,Newfoundland and Labrador,Women+,25 to 54 years,76.9,95.9,7.3
2022-06,Newfoundland and Labrador,Women+,25 years and over,48.8,204.3,7.8
2022-06,Newfoundland and Labrador,Women+,55 years and over,24.0,108.4,9.1
2022-06,Nova Scotia,Men+,15 to 24 years,56.0,58.0,13.8
2022-06,Nova Scotia,Men+,15 to 64 years,73.5,314.9,8.1
2022-06,Nova Scotia,Men+,15 years and over,60.0,415.9,7.9
2022-06,Nova Scotia,Men+,25 to 54 years,83.1,182.2,6.4
2022-06,Nova Scotia,Men+,25 years and over,60.6,357.9,6.9
2022-06,Nova Scotia,Men+,55 years and over,37.4,175.8,8.1
2022-06,Nova Scotia,Total - Gender,15 to 24 years,60.5,111.2,10.6
2022-06,Nova Scotia,Total - Gender,15 to 64 years,73.3,635.9,6.3
2022-06,Nova Scotia,Total - Gender,15 years and over,57.9,852.5,6.5
2022-06,Nova Scotia,Total - Gender,25 to 54 years,82.2,371.4,5.4
2022-06,Nova Scotia,Total - Gender,25 years and over,57.5,741.3,5.8
2022-06,Nova Scotia,Total - Gender,55 years and over,32.7,369.9,6.7
2022-06,Nova Scotia,Women+,15 to 24 years,65.5,53.3,7.2
2022-06,Nova Scotia,Women+,15 to 64 years,73.1,321.0,4.4
2022-06,Nova Scotia,Women+,15 years and over,55.9,436.6,5.0
2022-06,Nova Scotia,Women+,25 to 54 years,81.4,189.3,4.5
2022-06,Nova Scotia,Women+,25 years and over,54.6,383.3,4.6
2022-06,Nova Scotia,Women+,55 years and over,28.5,194.1,5.1
2022-06,Ontario,Men+,15 to 24 years,54.4,949.8,12.1
2022-06,Ontario,Men+,15 to 64 years,77.8,4956.3,5.3
2022-06,Ontario,Men+,15 years and over,66.1,6182.5,5.1
2022-06,Ontario,Men+,25 to 54 years,88.1,3011.8,4.1
2022-06,Ontario,Men+,25 years and over,68.2,5232.7,4.1
2022-06,Ontario,Men+,55 years and over,41.3,2220.9,4.1
2022-06,Ontario,Total - Gender,15 to 24 years,55.9,1828.7,10.4
2022-06,Ontario,Total - Gender,15 to 64 years,74.7,9883.6,5.2
2022-06,Ontario,Total - Gender,15 years and over,61.9,12549.9,5.1
2022-06,Ontario,Total - Gender,25 to 54 years,84.2,6028.3,4.3
2022-06,Ontario,Total - Gender,25 years and over,63.0,10721.1,4.3
2022-06,Ontario,Total - Gender,55 years and over,35.7,4692.9,4.2
2022-06,Ontario,Women+,15 to 24 years,57.6,878.9,8.7
2022-06,Ontario,Women+,15 to 64 years,71.5,4927.3,5.1
2022-06,Ontario,Women+,15 years and over,57.9,6367.4,5.1
2022-06,Ontario,Women+,25 to 54 years,80.3,3016.5,4.6
2022-06,Ontario,Women+,25 years and over,58.0,5488.5,4.5
2022-06,Ontario,Women+,55 years and over,30.7,2472.0,4.4
2022-06,Prince Edward Island,Men+,15 to 24 years,64.3,11.2,6.6
2022-06,Prince Edward Island,Men+,15 to 64 years,77.9,52.5,6.2
2022-06,Prince Edward Island,Men+,15 years and over,65.0,67.8,6.4
2022-06,Prince Edward Island,Men+,25 to 54 years,87.0,30.0,5.1
2022-06,Prince Edward Island,Men+,25 years and over,65.1,56.7,6.3
2022-06,Prince Edward Island,Men+,55 years and over,40.4,26.7,9.2
2022-06,Prince Edward Island,Total - Gender,15 to 24 years,64.5,22.0,7.8
2022-06,Prince Edward Island,Total - Gender,15 to 64 years,75.5,106.6,6.1
2022-06,Prince Edward Island,Total - Gender,15 years and over,61.8,139.7,5.9
2022-06,Prince Edward Island,Total - Gender,25 to 54 years,85.1,61.1,4.4
2022-06,Prince Edward Island,Total - Gender,25 years and over,61.4,117.7,5.5
2022-06,Prince Edward Island,Total - Gender,55 years and over,35.9,56.6,8.1
2022-06,Prince Edward Island,Women+,15 to 24 years,64.8,10.8,10.4
2022-06,Prince Edward Island,Women+,15 to 64 years,73.2,54.1,6.0
2022-06,Prince Edward Island,Women+,15 years and over,59.1,71.8,5.6
2022-06,Prince Edward Island,Women+,25 to 54 years,83.0,31.2,4.1
2022-06,Prince Edward Island,Women+,25 years and over,57.9,61.1,4.6
2022-06,Prince Edward Island,Women+,55 years and over,31.8,29.9,6.9
2022-06,Quebec,Men+,15 to 24 years,61.6,462.0,7.6
2022-06,Quebec,Men+,15 to 64 years,79.2,2743.1,4.5
2022-06,Quebec,Men+,15 years and over,64.6,3543.3,4.5
2022-06,Quebec,Men+,25 to 54 years,88.8,1672.6,3.5
2022-06,Quebec,Men+,25 years and over,65.1,3081.3,4.1
2022-06,Quebec,Men+,55 years and over,36.9,1408.7,5.7
2022-06,Quebec,Total - Gender,15 to 24 years,64.1,905.7,6.8
2022-06,Quebec,Total - Gender,15 to 64 years,77.4,5413.3,4.2
2022-06,Quebec,Total - Gender,15 years and over,61.5,7118.7,4.3
2022-06,Quebec,Total - Gender,25 to 54 years,86.8,3293.2,3.7
2022-06,Quebec,Total - Gender,25 years and over,61.1,6213.0,3.9
2022-06,Quebec,Total - Gender,55 years and over,32.1,2919.8,4.7
2022-06,Quebec,Women+,15 to 24 years,66.6,443.7,6.1
2022-06,Quebec,Women+,15 to 64 years,75.6,2670.2,3.8
2022-06,Quebec,Women+,15 years and over,58.4,3575.4,4.1
2022-06,Quebec,Women+,25 to 54 years,84.8,1620.6,3.8
2022-06,Quebec,Women+,25 years and over,57.2,3131.6,3.7
2022-06,Quebec,Women+,55 years and over,27.6,1511.1,3.4
2022-06,Saskatchewan,Men+,15 to 24 years,62.0,68.5,9.6
2022-06,Saskatchewan,Men+,15 to 64 years,81.0,356.6,5.0
2022-06,Saskatchewan,Men+,15 years and over,69.3,446.6,4.9
2022-06,Saskatchewan,Men+,25 to 54 years,89.5,217.8,4.2
2022-06,Saskatchewan,Men+,25 years and over,70.6,378.1,4.2
2022-06,Saskatchewan,Men+,55 years and over,45.0,160.4,4.0
2022-06,Saskatchewan,Total - Gender,15 to 24 years,62.4,132.0,6.9
2022-06,Saskatchewan,Total - Gender,15 to 64 years,78.1,702.5,3.9
2022-06,Saskatchewan,Total - Gender,15 years and over,65.2,892.6,4.0
2022-06,Saskatchewan,Total - Gender,25 to 54 years,86.1,429.5,3.6
2022-06,Saskatchewan,Total - Gender,25 years and over,65.7,760.6,3.5
2022-06,Saskatchewan,Total - Gender,55 years and over,39.2,331.0,3.1
2022-06,Saskatchewan,Women+,15 to 24 years,62.7,63.6,3.9
2022-06,Saskatchewan,Women+,15 to 64 years,75.1,345.9,2.7
2022-06,Saskatchewan,Women+,15 years and over,61.0,446.0,2.9
2022-06,Saskatchewan,Women+,25 to 54 years,82.5,211.8,2.9
2022-06,Saskatchewan,Women+,25 years and over,60.7,382.4,2.7
2022-06,Saskatchewan,Women+,55 years and over,33.8,170.7,2.0
2022-07,Alberta,Men+,15 to 24 years,55.5,271.7,11.7
2022-07,Alberta,Men+,15 to 64 years,79.8,1494.3,5.1
2022-07,Alberta,Men+,15 years and over,69.5,1799.7,5.0
2022-07,Alberta,Men+,25 to 54 years,89.4,951.7,3.7
2022-07,Alberta,Men+,25 years and over,72.0,1528.1,4.0
2022-07,Alberta,Men+,55 years and over,43.2,576.4,5.1
2022-07,Alberta,Total - Gender,15 to 24 years,58.3,529.1,10.1
2022-07,Alberta,Total - Gender,15 to 64 years,76.7,2956.1,4.9
2022-07,Alberta,Total - Gender,15 years and over,65.8,3596.0,4.9
2022-07,Alberta,Total - Gender,25 to 54 years,85.0,1885.7,3.8
2022-07,Alberta,Total - Gender,25 years and over,67.1,3066.9,4.0
2022-07,Alberta,Total - Gender,55 years and over,38.6,1181.3,4.7
2022-07,Alberta,Women+,15 to 24 years,61.3,257.4,8.5
2022-07,Alberta,Women+,15 to 64 years,73.5,1461.8,4.7
2022-07,Alberta,Women+,15 years and over,62.1,1796.3,4.7
2022-07,Alberta,Women+,25 to 54 years,80.5,934.0,4.0
2022-07,Alberta,Women+,25 years and over,62.3,1538.9,4.0
2022-07,Alberta,Women+,55 years and over,34.1,604.9,4.3
2022-07,British Columbia,Men+,15 to 24 years,58.3,302.7,9.2
2022-07,British Columbia,Men+,15 to 64 years,79.2,1718.0,4.8
2022-07,British Columbia,Men+,15 years and over,66.0,2186.8,4.7
2022-07,British Columbia,Men+,25 to 54 years,88.5,1076.5,4.1
2022-07,British Columbia,Men+,25 years and over,67.3,1884.1,4.0
2022-07,British Columbia,Men+,55 years and over,38.9,807.6,3.6
2022-07,British Columbia,Total - Gender,15 to 24 years,60.7,594.5,8.2
2022-07,British Columbia,Total - Gender,15 to 64 years,76.5,3451.0,4.6
2022-07,British Columbia,Total - Gender,15 years and over,62.6,4447.8,4.6
2022-07,British Columbia,Total - Gender,25 to 54 years,85.0,2160.2,4.1
2022-07,British Columbia,Total - Gender,25 years and over,62.9,3853.3,4.0
2022-07,British Columbia,Total - Gender,55 years and over,34.7,1693.1,3.7
2022-07,British Columbia,Women+,15 to 24 years,63.2,291.8,7.3
2022-07,British Columbia,Women+,15 to 64 years,73.9,1733.0,4.3
2022-07,British Columbia,Women+,15 years and over,59.3,2261.0,4.5
2022-07,British Columbia,Women+,25 to 54 years,81.5,1083.7,4.1
2022-07,British Columbia,Women+,25 years and over,58.7,1969.2,4.0
2022-07,British Columbia,Women+,55 years and over,30.9,885.5,3.8
2022-07,Manitoba,Men+,15 to 24 years,63.9,91.6,4.6
2022-07,Manitoba,Men+,15 to 64 years,79.8,437.6,3.9
2022-07,Manitoba,Men+,15 years and over,67.6,541.2,3.6
2022-07,Manitoba,Men+,25 to 54 years,88.7,264.3,3.2
2022-07,Manitoba,Men+,25 years and over,68.4,449.6,3.4
2022-07,Manitoba,Men+,55 years and over,39.3,185.4,4.1
2022-07,Manitoba,Total - Gender,15 to 24 years,65.5,173.5,6.0
2022-07,Manitoba,Total - Gender,15 to 64 years,77.0,856.8,3.9
2022-07,Manitoba,Total - Gender,15 years and over,63.7,1080.3,3.9
2022-07,Manitoba,Total - Gender,25 to 54 years,85.2,518.5,3.2
2022-07,Manitoba,Total - Gender,25 years and over,63.3,906.8,3.4
2022-07,Manitoba,Total - Gender,55 years and over,34.1,388.3,4.0
2022-07,Manitoba,Women+,15 to 24 years,67.3,81.9,7.4
2022-07,Manitoba,Women+,15 to 64 years,74.1,419.2,3.9
2022-07,Manitoba,Women+,15 years and over,59.7,539.0,4.1
2022-07,Manitoba,Women+,25 to 54 years,81.5,254.2,3.3
2022-07,Manitoba,Women+,25 years and over,58.3,457.2,3.4
2022-07,Manitoba,Women+,55 years and over,29.3,202.9,3.9
2022-07,New Brunswick,Men+,15 to 24 years,57.2,42.5,14.7
2022-07,New Brunswick,Men+,15 to 64 years,73.2,243.7,8.0
2022-07,New Brunswick,Men+,15 years and over,58.0,327.3,8.4
2022-07,New Brunswick,Men+,25 to 54 years,82.3,141.0,7.3
2022-07,New Brunswick,Men+,25 years and over,58.1,284.8,7.4
2022-07,New Brunswick,Men+,55 years and over,34.5,143.8,7.6
2022-07,New Brunswick,Total - Gender,15 to 24 years,60.6,83.4,11.7
2022-07,New Brunswick,Total - Gender,15 to 64 years,72.8,492.4,6.9
2022-07,New Brunswick,Total - Gender,15 years and over,56.1,669.9,7.4
2022-07,New Brunswick,Total - Gender,25 to 54 years,82.6,286.4,6.1
2022-07,New Brunswick,Total - Gender,25 years and over,55.5,586.5,6.7
2022-07,New Brunswick,Total - Gender,55 years and over,29.6,300.1,8.0
2022-07,New Brunswick,Women+,15 to 24 years,64.3,40.9,8.7
2022-07,New Brunswick,Women+,15 to 64 years,72.5,248.7,5.8
2022-07,New Brunswick,Women+,15 years and over,54.3,342.6,6.3
2022-07,New Brunswick,Women+,25 to 54 years,82.9,145.4,5.0
2022-07,New Brunswick,Women+,25 years and over,53.0,301.7,5.8
2022-07,New Brunswick,Women+,55 years and over,25.1,156.3,8.4
2022-07,Newfoundland and Labrador,Men+,15 to 24 years,51.8,28.4,15.5
2022-07,Newfoundland and Labrador,Men+,15 to 64 years,67.7,164.6,13.1
2022-07,Newfoundland and Labrador,Men+,15 years and over,52.9,222.9,13.1
2022-07,Newfoundland and Labrador,Men+,25 to 54 years,81.1,94.0,9.9
2022-07,Newfoundland and Labrador,Men+,25 years and over,53.1,194.5,12.8
2022-07,Newfoundland and Labrador,Men+,55 years and over,26.9,100.5,19.8
2022-07,Newfoundland and Labrador,Total - Gender,15 to 24 years,54.5,54.5,12.9
2022-07,Newfoundland and Labrador,Total - Gender,15 to 64 years,67.3,330.1,10.4
2022-07,Newfoundland and Labrador,Total - Gender,15 years and over,51.6,453.5,10.8
2022-07,Newfoundland and Labrador,Total - Gender,25 to 54 years,79.4,189.9,8.0
2022-07,Newfoundland and Labrador,Total - Gender,25 years and over,51.3,399.0,10.5
2022-07,Newfoundland and Labrador,Total - Gender,55 years and over,25.7,209.1,16.5
2022-07,Newfoundland and Labrador,Women+,15 to 24 years,57.5,26.1,10.2
2022-07,Newfoundland and Labrador,Women+,15 to 64 years,66.9,165.5,7.5
2022-07,Newfoundland and Labrador,Women+,15 years and over,50.4,230.6,8.3
2022-07,Newfoundland and Labrador,Women+,25 to 54 years,77.8,95.9,6.2
2022-07,Newfoundland and Labrador,Women+,25 years and over,49.5,204.5,8.0
2022-07,Newfoundland and Labrador,Women+,55 years and over,24.5,108.6,12.8
2022-07,Nova Scotia,Men+,15 to 24 years,57.1,58.1,11.7
2022-07,Nova Scotia,Men+,15 to 64 years,73.6,315.6,7.4
2022-07,Nova Scotia,Men+,15 years and over,60.1,416.9,7.3
2022-07,Nova Scotia,Men+,25 to 54 years,81.7,182.8,6.9
2022-07,Nova Scotia,Men+,25 years and over,60.6,358.9,6.6
2022-07,Nova Scotia,Men+,55 years and over,38.8,176.0,5.8
2022-07,Nova Scotia,Total - Gender,15 to 24 years,61.3,111.4,10.1
2022-07,Nova Scotia,Total - Gender,15 to 64 years,72.9,637.3,6.2
2022-07,Nova Scotia,Total - Gender,15 years and over,57.6,854.6,6.4
2022-07,Nova Scotia,Total - Gender,25 to 54 years,81.0,372.7,5.7
2022-07,Nova Scotia,Total - Gender,25 years and over,57.1,743.2,5.8
2022-07,Nova Scotia,Total - Gender,55 years and over,33.0,370.5,6.1
2022-07,Nova Scotia,Women+,15 to 24 years,66.0,53.3,8.3
2022-07,Nova Scotia,Women+,15 to 64 years,72.2,321.7,5.1
2022-07,Nova Scotia,Women+,15 years and over,55.2,437.6,5.5
2022-07,Nova Scotia,Women+,25 to 54 years,80.3,189.9,4.6
2022-07,Nova Scotia,Women+,25 years and over,53.7,384.3,5.0
2022-07,Nova Scotia,Women+,55 years and over,27.8,194.4,6.4
2022-07,Ontario,Men+,15 to 24 years,53.4,951.0,11.7
2022-07,Ontario,Men+,15 to 64 years,77.9,4963.2,5.2
2022-07,Ontario,Men+,15 years and over,66.2,6193.2,4.9
2022-07,Ontario,Men+,25 to 54 years,88.0,3017.9,3.9
2022-07,Ontario,Men+,25 years and over,68.5,5242.2,3.9
2022-07,Ontario,Men+,55 years and over,42.2,2224.3,4.0
2022-07,Ontario,Total - Gender,15 to 24 years,55.7,1830.8,10.1
2022-07,Ontario,Total - Gender,15 to 64 years,74.6,9896.2,5.2
2022-07,Ontario,Total - Gender,15 years and over,62.0,12570.4,5.1
2022-07,Ontario,Total - Gender,25 to 54 years,84.0,6039.3,4.1
2022-07,Ontario,Total - Gender,25 years and over,63.0,10739.6,4.3
2022-07,Ontario,Total - Gender,55 years and over,36.1,4700.3,4.6
2022-07,Ontario,Women+,15 to 24 years,58.3,879.8,8.5
2022-07,Ontario,Women+,15 to 64 years,71.3,4933.0,5.2
2022-07,Ontario,Women+,15 years and over,57.8,6377.3,5.2
2022-07,Ontario,Women+,25 to 54 years,80.0,3021.4,4.4
2022-07,Ontario,Women+,25 years and over,57.7,5497.4,4.7
2022-07,Ontario,Women+,55 years and over,30.6,2476.0,5.5
2022-07,Prince Edward Island,Men+,15 to 24 years,59.8,11.2,9.3
2022-07,Prince Edward Island,Men+,15 to 64 years,75.7,52.6,7.4
2022-07,Prince Edward Island,Men+,15 years and over,62.9,68.0,7.2
2022-07,Prince Edward Island,Men+,25 to 54 years,85.7,30.1,5.5
2022-07,Prince Edward Island,Men+,25 years and over,63.6,56.8,6.7
2022-07,Prince Edward Island,Men+,55 years and over,38.6,26.7,8.8
2022-07,Prince Edward Island,Total - Gender,15 to 24 years,59.5,22.0,10.2
2022-07,Prince Edward Island,Total - Gender,15 to 64 years,74.2,106.8,6.3
2022-07,Prince Edward Island,Total - Gender,15 years and over,60.3,140.0,6.2
2022-07,Prince Edward Island,Total - Gender,25 to 54 years,84.7,61.3,4.4
2022-07,Prince Edward Island,Total - Gender,25 years and over,60.5,117.9,5.4
2022-07,Prince Edward Island,Total - Gender,55 years and over,34.2,56.7,8.0
2022-07,Prince Edward Island,Women+,15 to 24 years,59.3,10.8,11.1
2022-07,Prince Edward Island,Women+,15 to 64 years,72.5,54.2,5.1
2022-07,Prince Edward Island,Women+,15 years and over,57.8,72.0,5.2
2022-07,Prince Edward Island,Women+,25 to 54 years,83.7,31.2,3.3
2022-07,Prince Edward Island,Women+,25 years and over,57.5,61.2,4.3
2022-07,Prince Edward Island,Women+,55 years and over,30.4,29.9,7.1
2022-07,Quebec,Men+,15 to 24 years,62.7,462.6,7.6
2022-07,Quebec,Men+,15 to 64 years,79.9,2745.2,4.5
2022-07,Quebec,Men+,15 years and over,65.2,3547.9,4.6
2022-07,Quebec,Men+,25 to 54 years,89.4,1674.8,3.4
2022-07,Quebec,Men+,25 years and over,65.6,3085.3,4.1
2022-07,Quebec,Men+,55 years and over,37.2,1410.5,6.0
2022-07,Quebec,Total - Gender,15 to 24 years,63.5,906.9,7.3
2022-07,Quebec,Total - Gender,15 to 64 years,77.5,5416.9,3.9
2022-07,Quebec,Total - Gender,15 years and over,61.6,7127.3,4.1
2022-07,Quebec,Total - Gender,25 to 54 years,87.2,3297.1,3.3
2022-07,Quebec,Total - Gender,25 years and over,61.4,6220.4,3.6
2022-07,Quebec,Total - Gender,55 years and over,32.2,2923.4,4.5
2022-07,Quebec,Women+,15 to 24 years,64.3,444.3,6.9
2022-07,Quebec,Women+,15 to 64 years,75.0,2671.7,3.4
2022-07,Quebec,Women+,15 years and over,58.1,3579.4,3.5
2022-07,Quebec,Women+,25 to 54 years,84.9,1622.3,3.1
2022-07,Quebec,Women+,25 years and over,57.2,3135.1,2.9
2022-07,Quebec,Women+,55 years and over,27.5,1512.9,2.4
2022-07,Saskatchewan,Men+,15 to 24 years,59.7,68.7,8.9
2022-07,Saskatchewan,Men+,15 to 64 years,79.8,357.3,4.9
2022-07,Saskatchewan,Men+,15 years and over,68.6,447.5,4.8
2022-07,Saskatchewan,Men+,25 to 54 years,89.3,218.3,4.3
2022-07,Saskatchewan,Men+,25 years and over,70.3,378.9,4.2
2022-07,Saskatchewan,Men+,55 years and over,44.3,160.6,3.9
2022-07,Saskatchewan,Total - Gender,15 to 24 years,60.7,132.4,7.1
2022-07,Saskatchewan,Total - Gender,15 to 64 years,77.4,703.8,3.8
2022-07,Saskatchewan,Total - Gender,15 years and over,64.9,894.5,4.1
2022-07,Saskatchewan,Total - Gender,25 to 54 years,86.1,430.6,3.5
2022-07,Saskatchewan,Total - Gender,25 years and over,65.6,762.0,3.6
2022-07,Saskatchewan,Total - Gender,55 years and over,38.9,331.4,3.8
2022-07,Saskatchewan,Women+,15 to 24 years,61.8,63.8,5.1
2022-07,Saskatchewan,Women+,15 to 64 years,74.9,346.6,2.7
2022-07,Saskatchewan,Women+,15 years and over,61.0,446.9,3.2
2022-07,Saskatchewan,Women+,25 to 54 years,82.8,212.3,2.6
2022-07,Saskatchewan,Women+,25 years and over,60.9,383.1,2.8
2022-07,Saskatchewan,Women+,55 years and over,33.8,170.9,3.7
2022-08,Alberta,Men+,15 to 24 years,54.7,272.5,12.2
2022-08,Alberta,Men+,15 to 64 years,79.3,1498.2,5.4
2022-08,Alberta,Men+,15 years and over,69.6,1805.5,5.4
2022-08,Alberta,Men+,25 to 54 years,89.5,954.8,4.3
2022-08,Alberta,Men+,25 years and over,72.2,1533.0,4.4
2022-08,Alberta,Men+,55 years and over,43.8,578.2,4.9
2022-08,Alberta,Total - Gender,15 to 24 years,56.9,530.8,10.5
2022-08,Alberta,Total - Gender,15 to 64 years,76.0,2964.2,5.4
2022-08,Alberta,Total - Gender,15 years and over,65.6,3608.0,5.6
2022-08,Alberta,Total - Gender,25 to 54 years,84.7,1891.9,4.7
2022-08,Alberta,Total - Gender,25 years and over,67.1,3077.2,4.8
2022-08,Alberta,Total - Gender,55 years and over,39.1,1185.4,5.1
2022-08,Alberta,Women+,15 to 24 years,59.2,258.3,8.8
2022-08,Alberta,Women+,15 to 64 years,72.6,1466.0,5.3
2022-08,Alberta,Women+,15 years and over,61.6,1802.5,5.7
2022-08,Alberta,Women+,25 to 54 years,79.8,937.1,5.1
2022-08,Alberta,Women+,25 years and over,62.0,1544.2,5.2
